,sentiment,date,text
270,0,tue dec 02 16:12:40 +0000 2014,apple gets price target boost on back of strong iphone demand $aapl aapl
271,0,tue dec 02 16:15:03 +0000 2014,aapl reasons apple could have fallen % yesterday
272,0,tue dec 02 16:17:37 +0000 2014,apple pay = compuserve | btc = the internet
273,0,tue dec 02 16:17:44 +0000 2014,apple lower following cautious pac crest deutsche notes aapl crus
274,0,tue dec 02 16:20:05 +0000 2014,awesome apple invented peanut-butter-sandwich technology for phones
275,0,tue dec 02 16:23:42 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
276,1,tue dec 02 16:24:44 +0000 2014,lol fuck you i'm still not buying a new one apple
277,0,tue dec 02 16:28:18 +0000 2014,aapl 'buy' reiterated target raised to $ by canaccord genuity $aapl brief explanation here aapl
278,0,tue dec 02 16:30:03 +0000 2014,aaplcanaccord ups apple price target to $ a share
279,0,tue dec 02 16:30:35 +0000 2014,economic temperature spiking or terrorist attack either way how you're not all in via zerohedge aapl
280,1,tue dec 02 16:32:49 +0000 2014,apple has caused me so much pain today
281,1,tue dec 02 16:32:53 +0000 2014,as apple [apple] still struggles to meet iphone demand canaccord raises price  (tuesday  december)
282,1,tue dec 02 16:34:00 +0000 2014,not cool apple  not cool you just bait-and-switched me into paying for an upgrade to server after a 'free' upgd to 
283,0,tue dec 02 16:34:46 +0000 2014,steve wozniak to star in an upcoming reality tv show focusing on futuristic tech [mac blog] aapl
284,1,tue dec 02 16:34:47 +0000 2014,iphone shortages not helping radioshack as consumer sales plummet aapl
285,0,tue dec 02 16:38:25 +0000 2014,stevejobs will be a crucial witness against apple in an ipod antitrust suit via bgr aapl
286,0,tue dec 02 16:40:26 +0000 2014,thestreet android phones to dominate through  while ios phone revenue will dazzle goog aapl
287,0,tue dec 02 16:42:58 +0000 2014,thestreet apple gets price target boost on back of strong iphone demand aapl
288,0,tue dec 02 16:43:43 +0000 2014,rt jopocop thestreet apple gets price target boost on back of strong iphone demand aapl
289,0,tue dec 02 16:44:59 +0000 2014,apple should fight new court case over stevejobs' drm decision - forbes aapl
290,0,tue dec 02 16:45:22 +0000 2014,all computers are susceptible to adware and don't believe that apple computers are immune see this post from apple
291,0,tue dec 02 16:47:18 +0000 2014, reasons apple could have fallen % yesterday - forbes aapl
292,1,tue dec 02 16:47:24 +0000 2014,apple can yall please send me my fuckin phone
293,1,tue dec 02 16:48:47 +0000 2014,anyone know how to fix this xcode apple no simulators tried complete reinstall ios
294,0,tue dec 02 16:49:09 +0000 2014,apple bears get paid as put contracts double amid drop $aapl aapl
295,0,tue dec 02 16:52:00 +0000 2014,apple early adoption issues for applepay blackfriday tokenization
296,1,tue dec 02 16:52:26 +0000 2014,cnbctv apple fighting monopoly allegations aapl
297,0,tue dec 02 16:53:19 +0000 2014,cnbctv iphone growth peaked aapl
298,0,tue dec 02 16:53:43 +0000 2014,cnbctv analyst worries about iphone growth aapl
299,0,tue dec 02 16:55:07 +0000 2014,cnbctv cramer applewatch a dazzler aapl
300,1,tue dec 02 16:55:29 +0000 2014,cnbctv cramer trading apple suckers game aapl
301,0,tue dec 02 16:55:48 +0000 2014,cnbctv apple heads to trial aapl
302,0,tue dec 02 16:56:20 +0000 2014,rt jpdesloges apple bears get paid as put contracts double amid drop $aapl aapl
303,0,tue dec 02 16:59:09 +0000 2014,archimage apple seen a bunch of people tweeting about search twitter then dev forums i don't remember solution
304,0,tue dec 02 17:01:32 +0000 2014,apple's iad programmatic advertising is a sign of the times but it doesn't match the company's innovative rep
305,0,tue dec 02 17:02:01 +0000 2014,this is huge my isp winteknoc is peering directly with apple netflix google  others getting ms ping response
306,1,tue dec 02 17:04:26 +0000 2014,apple make sd cards so we can add memory to our iphone because we all know you won't allow sd cards until you profit from it
307,0,tue dec 02 17:10:19 +0000 2014,woah % cashback from apple store for cybermonday deals at  ipads iphones mac and more
308,0,tue dec 02 17:10:20 +0000 2014,all computers are susceptible to adware and don't believe that apple computers are immune see this post from
309,0,tue dec 02 17:14:17 +0000 2014, reasons apple could have fallen % yesterday $aapl aapl
310,0,tue dec 02 17:19:48 +0000 2014,apple [apple] patents an iphone drop protection mechanism that changes device  (tuesday  december)
311,1,tue dec 02 17:21:58 +0000 2014,google chromecast leapfrogs apple tv as the aging media player loses ground to rivals aapl
312,0,tue dec 02 17:25:56 +0000 2014,apple macbook () officenerd apple tech
313,1,tue dec 02 17:28:23 +0000 2014,my phone keeps fucking freezing apple
314,0,tue dec 02 17:30:03 +0000 2014,gorgeous lighting apple grandcentralstation
315,1,tue dec 02 17:30:21 +0000 2014,when you can't hear people through your headphones thank you apple for the headphones and god
316,0,tue dec 02 17:30:41 +0000 2014,apple new patent has its iphone's doing mid air tricks to avoid breaking technology apple patent tech
317,1,tue dec 02 17:35:01 +0000 2014,i've been considering suing apple for putting that shitty u album on my phone
318,0,tue dec 02 17:36:14 +0000 2014, apple patents drop-proof mechanism breaks laws of physics with anti-gravity via tomshardware getagoodcase
319,1,tue dec 02 17:37:57 +0000 2014,macrumors kellyhodgkins i believe it i bought an amazon fire tv for $ apple you've lost another customer
320,1,tue dec 02 17:38:54 +0000 2014,apple goes to trial over $ billion digital music lawsuit in california $aapl aapl
321,1,tue dec 02 17:40:05 +0000 2014,rt unstanningzarry my phone keeps fucking freezing apple
322,0,tue dec 02 17:41:13 +0000 2014,worth reading design comparison of google and apple's map apps ux
323,0,tue dec 02 17:42:36 +0000 2014,ohiloveariana damn i wish i could get u an iphone so we could imessage but i don't have enough money damn damm damn apple
324,0,tue dec 02 17:42:51 +0000 2014,morgan stanley sells apple inc but aapl stock still a buy aapl
325,0,tue dec 02 17:42:52 +0000 2014,late apple inc co-founder steve jobs 'testifies' in itunes case aapl
326,0,tue dec 02 17:43:13 +0000 2014,sparkingari apple ikr but u dont need tobc i'll hopefully buy one on christmas if my grades are 
327,1,tue dec 02 17:43:33 +0000 2014,rt sparkingari ohiloveariana damn i wish i could get u an iphone so we could imessage but i don't have enough money damn damm damn apple
328,1,tue dec 02 17:45:03 +0000 2014,aaplandroid phones to dominate through  while ios phone revenue will 
329,0,tue dec 02 17:45:40 +0000 2014,holiday weekend apple v android who came out on top
330,1,tue dec 02 17:45:40 +0000 2014,apple need to sort this b*llshit out with safari in yosemite 'safari can not find server' apple macbook yosemiteproblems yosemite
331,0,tue dec 02 17:54:22 +0000 2014,apple canaccord merrill up targets on iphone cycle; mostly priced into the stock says pac crest $aapl aapl
332,1,tue dec 02 17:59:05 +0000 2014,apple faces $b lawsuit over ipod allegations legal tech lawsuit
333,0,tue dec 02 18:00:02 +0000 2014,aaplhere's why apple won't be a trillion dollar company according to billi
334,0,tue dec 02 18:02:21 +0000 2014,apple gets patent to prevent cracked screens by rotating iphones as they fall apple
335,1,tue dec 02 18:03:44 +0000 2014,timcook not happy with apple appstore backwards compatibility should be a given it is for my other apps why not aperture money grab
336,0,tue dec 02 18:13:08 +0000 2014,why isn't apple on twitter
337,0,tue dec 02 18:13:34 +0000 2014,ggwpapple higher ups can link that link back to your applecom email address
338,1,tue dec 02 18:15:04 +0000 2014,hey apple love ya but applecare low-fi hold music is awful would prefer to hear tips on using apple gear better use of my hold time
339,1,tue dec 02 18:18:07 +0000 2014,apple's iphone  may face patent dispute from chinese vendor with look-alike device $aapl aapl
340,0,tue dec 02 18:24:27 +0000 2014,eddy cue speaks about ibooks price-fixing case 'we feel we have to fight for the truth' aapl
341,0,tue dec 02 18:24:42 +0000 2014,russia could ban apple inc iphone for lawmakers [report] aapl
342,1,tue dec 02 18:28:17 +0000 2014,as a die hard apple customer i must say i am truly displeased with the customer service i was given yesterday badservice apple
343,0,tue dec 02 18:28:41 +0000 2014,i would like an apple rep to reach out to me and resolve the issue timcook
344,0,tue dec 02 18:29:16 +0000 2014,$aapl has  analyst ratings in the last  days and % are positive median target $ (% upside) aapl
345,0,tue dec 02 18:29:25 +0000 2014,rt acekituk apple macbook () officenerd apple tech
346,0,tue dec 02 18:33:19 +0000 2014,acekituk officenerd apple is this deal still available
347,0,tue dec 02 18:39:07 +0000 2014,cnbctv apple arguably most innovative company in world pro aapl
348,0,tue dec 02 18:39:10 +0000 2014,themancbear acekituk apple hi craig yes this offer is still available please visit us online to purchase
349,0,tue dec 02 18:39:37 +0000 2014,cnbctv day  apple's antitrust trial aapl
350,0,tue dec 02 18:40:03 +0000 2014,aapl i think it will be valued at -s at next yeardeath of steve jobs damaged samsung more than apple +
351,0,tue dec 02 18:43:16 +0000 2014,eu nice iphone ya got there pity if something were to happen to it apple applenws iphonenews
352,0,tue dec 02 18:45:03 +0000 2014,aaplapple heads to trial with steve jobs as a witness
353,0,tue dec 02 18:46:50 +0000 2014,rt jopocop bloombergtv stevejobs testimony to play key role in ipod trial aapl
354,0,tue dec 02 18:48:08 +0000 2014,deutsche bank sees risk of apple iphone's 'sharp production cuts' $aapl aapl
355,0,tue dec 02 18:50:39 +0000 2014,verrcktes gercht iphones zum apple [apple] watch (tuesday  december)
356,0,tue dec 02 18:51:11 +0000 2014,google chromecast leapfrogs apple tv as the aging media player loses ground to rivals
357,0,tue dec 02 18:53:38 +0000 2014,apple gets patent to prevent cracked screens by rotating iphones as they fall timmaliyil
358,1,tue dec 02 18:56:50 +0000 2014,apple plz kill verizon soooo i don't have weird apps and passcodes and synchronized locations on everything
359,1,tue dec 02 18:57:11 +0000 2014,rt elmetifi aapl i think it will be valued at -s at next yeardeath of steve jobs damaged samsung more than apple +
360,1,tue dec 02 19:00:59 +0000 2014,strikes me as somewhat stupid that apple have sent me a brand new iphone without the latest software on so i can't restore my old stuff
361,1,tue dec 02 19:01:32 +0000 2014,apple really needs to do something about these bullshit cords
362,0,tue dec 02 19:05:25 +0000 2014,back from the dead old ipods drag apple to court aapl stevejobs
363,0,tue dec 02 19:08:24 +0000 2014,up % is apple supplier skyworks still a buy swks aapl brcm mu qcom vti
364,0,tue dec 02 19:15:01 +0000 2014, gorgeous iphone apps with surprising designs and amazing visuals | bgr aapl
365,0,tue dec 02 19:15:10 +0000 2014,rt idsa legendary apple designer susankare gives young designers  simple rules to follow via fastcodesign
366,1,tue dec 02 19:19:12 +0000 2014,apple  my iphone  which has been sitting quietly for a year in a protective case just split open at the back
367,0,tue dec 02 19:19:15 +0000 2014,ncrcorporation silver merchants prefer bitcoin to apple applepay payments retail banking
368,1,tue dec 02 19:19:31 +0000 2014,yes apple now is a perfect time to lock my screen and install a software update without asking not
369,1,tue dec 02 19:19:36 +0000 2014,me too mt msnarcissistic as a die hard apple customer i am truly displeased with the customer service i was given yesterday badservice
370,0,tue dec 02 19:19:53 +0000 2014,chinese phone vendor claims apple's iphone  looks too similar $aapl aapl
371,0,tue dec 02 19:20:00 +0000 2014,samjam agreed--have to give props to apple for battery life on new iphones it's so good tlchat
372,0,tue dec 02 19:20:11 +0000 2014,winter can be scary but you can stay safe winnipeg with our free apple app
373,0,tue dec 02 19:23:40 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
374,0,tue dec 02 19:23:54 +0000 2014,rt jpdesloges apple - fibonacci technicals levels - intraday update - $aapl aapl
375,1,tue dec 02 19:24:55 +0000 2014,apple i hate the microphone shit on the imessage please take it the fuck off
376,0,tue dec 02 19:25:09 +0000 2014,a sounds like i need to upgrade to the apple iphone + although my spacious purse holds many items tommyhilfiger storeystl tlchat
377,0,tue dec 02 19:26:22 +0000 2014,apple patents method to make iphones fall like a cat aapl
378,0,tue dec 02 19:30:03 +0000 2014,aaplapple should fight the new court case over steve jobs' drm decision
379,1,tue dec 02 19:30:15 +0000 2014,apple in the dock $ billion antitrust claim casts stevejobs as conspirator aapl
380,0,tue dec 02 19:30:31 +0000 2014,apple bears get paid as put contracts double amid drop aapl
381,0,tue dec 02 19:31:34 +0000 2014,sjspencee apple hell yeah steve stick it to the man
382,1,tue dec 02 19:32:12 +0000 2014,dear apple i've been an apple user for over  years and can't remember a bug like this current safari on fixit
383,1,tue dec 02 19:33:13 +0000 2014,dear apple kindly fuck off with your ma format regards music listeners everywhere
384,0,tue dec 02 19:33:41 +0000 2014,if blackberry were like apple  would have been released already bb is not playing catch up they have time to assure it's perfect
385,0,tue dec 02 19:33:45 +0000 2014,a speaking of wearables the new fitbit chargehr  an apple iphone  i want to eat latkes and run in place tlchat travlandleisure
386,0,tue dec 02 19:33:48 +0000 2014,littlewordbites apple tommyhilfiger sounds like we'd travel well together then tlchat
